Day,Open,High,Low,Shares Traded,Turnover in Rs.,Close
Friday,9507.75,9604.9,9495.4,225647631,1.12E+11,9595.1
Monday,9560.05,9637.75,9547.7,242266034,1.25E+11,9604.9
Tuesday,9590.65,9635.3,9581.2,199894193,9.77E+10,9624.55
Wednesday,9636.55,9649.6,9609.25,427053433,1.96E+11,9621.25
Thursday,9603.55,9634.65,9589.9,181533283,9.48E+10,9616.1
Friday,9657.15,9673.5,9637.45,167195027,8.56E+10,9653.5
Monday,9656.3,9687.2,9640.7,131685021,7.19E+10,9675.1
Tuesday,9704.25,9709.3,9630.2,150379695,8.42E+10,9637.15
Wednesday,9663.95,9678.55,9630.55,165669924,8.99E+10,9663.9
Thursday,9682.4,9688.7,9641.5,160165459,8.82E+10,9647.25
Friday,9638.55,9676.25,9608.15,163897548,9.08E+10,9668.25
Monday,9646.7,9647.05,9598.5,145786938,7.69E+10,9616.4
Tuesday,9615.55,9654.15,9595.4,133734363,7.06E+10,9606.9
Wednesday,9621.55,9627.4,9580.45,187378750,1.05E+11,9618.15
Thursday,9617.9,9621.4,9560.8,176423424,9.87E+10,9578.05
Friday,9595.45,9615.85,9565.5,219808528,1.19E+11,9588.05
Monday,9626.4,9673.3,9614.9,146146062,8.14E+10,9657.55
Tuesday,9670.5,9676.5,9643.75,164437226,8.48E+10,9653.5
Wednesday,9648.1,9650.45,9608.6,148490556,8.02E+10,9633.6
Thursday,9642.65,9698.85,9617.75,204888654,1.07E+11,9630
Friday,9643.25,9647.65,9565.3,180580579,9.09E+10,9574.95
Tuesday,9594.05,9615.4,9473.45,209593904,1.11E+11,9511.4
Wednesday,9520.2,9522.5,9474.35,177652206,9.10E+10,9491.25
Thursday,9522.95,9575.8,9493.8,267283587,1.34E+11,9504.1
Friday,9478.5,9535.8,9448.75,185202600,8.78E+10,9520.9
Monday,9587.95,9624,9543.55,188690599,8.72E+10,9615
Tuesday,9645.9,9650.65,9595.5,149313755,7.77E+10,9613.3
Wednesday,9619.75,9643.65,9607.35,134849476,7.31E+10,9637.6
Thursday,9653.6,9700.7,9639.95,152001940,7.54E+10,9674.55
Friday,9670.35,9684.25,9642.65,146232151,8.51E+10,9665.8
Monday,9719.3,9782.15,9646.45,40142973,1.92E+10,9771.05
Tuesday,9797.45,9830.05,9778.85,185322358,9.91E+10,9786.05
Wednesday,9807.3,9824.95,9787.7,150045594,7.97E+10,9816.1
Thursday,9855.8,9897.25,9853.45,186866752,1.02E+11,9891.7
Friday,9913.3,9913.3,9845.45,164456602,9.19E+10,9886.35
Monday,9908.15,9928.2,9894.7,168596771,8.31E+10,9915.95
Tuesday,9832.7,9885.35,9792.05,303007860,1.32E+11,9827.15
Wednesday,9855.95,9905.05,9851.65,206376192,1.09E+11,9899.6
Thursday,9920.2,9922.55,9863.45,166083004,8.94E+10,9873.3
Friday,9899.6,9924.7,9838,193286125,1.19E+11,9915.25
Monday,9936.8,9982.05,9919.6,179905535,1.08E+11,9966.4
Tuesday,10010.55,10011.3,9949.1,191206247,1.05E+11,9964.55
Wednesday,9983.65,10025.95,9965.95,203697844,1.14E+11,10020.65
Thursday,10063.25,10114.85,10005.5,296782048,1.86E+11,10020.55
Friday,9996.55,10026.05,9944.5,197491415,1.20E+11,10014.5
Monday,10034.7,10085.9,10016.95,245096535,1.31E+11,10077.1
Tuesday,10101.05,10128.6,10065.75,190000516,1.15E+11,10114.65
Wednesday,10136.3,10137.85,10054.2,166463276,9.17E+10,10081.5
Thursday,10081.15,10081.15,9998.25,198665837,1.07E+11,10013.65
Friday,10008.6,10075.25,9988.35,184082134,1.04E+11,10066.4
Monday,10074.8,10088.1,10046.35,141566282,7.83E+10,10057.4
Tuesday,10068.35,10083.8,9947,209645343,1.08E+11,9978.55
Wednesday,9961.15,9969.8,9893.05,174395293,8.83E+10,9908.05
Thursday,9872.85,9892.65,9776.2,242820594,1.20E+11,9820.25
Friday,9712.15,9771.65,9685.55,294732998,1.34E+11,9710.8
Monday,9755.75,9818.3,9752.1,201613585,9.49E+10,9794.15
Wednesday,9825.85,9903.95,9773.85,226269013,1.08E+11,9897.3
Thursday,9945.55,9947.8,9883.75,203652311,9.93E+10,9904.15
Friday,9865.95,9865.95,9783.65,253931517,1.56E+11,9837.4
Monday,9864.25,9884.35,9740.1,211627775,1.18E+11,9754.35
Tuesday,9815.75,9828.45,9752.6,189267122,9.85E+10,9765.55
Wednesday,9803.05,9857.9,9786.75,173815509,9.96E+10,9852.5
Thursday,9881.2,9881.5,9848.85,190398702,1.04E+11,9857.05
Monday,9907.15,9925.75,9882,164493772,9.90E+10,9912.8
Tuesday,9886.4,9887.35,9783.75,178668444,8.47E+10,9796.05
Wednesday,9859.5,9909.45,9850.8,162704136,8.01E+10,9884.4
Thursday,9905.7,9925.1,9856.95,337782004,1.46E+11,9917.9
Friday,9937.65,9983.45,9909.85,162730656,9.31E+10,9974.4
Monday,9984.15,9988.4,9861,153369495,8.07E+10,9912.85
Tuesday,9933.25,9963.1,9901.05,143522342,7.57E+10,9952.2
Wednesday,9899.25,9931.55,9882.55,153767846,8.93E+10,9916.2
Thursday,9945.85,9964.85,9917.2,194626599,9.46E+10,9929.9
Friday,9958.65,9963.6,9913.3,168698771,8.79E+10,9934.8
Monday,9971.75,10028.65,9968.8,178409875,9.55E+10,10006.05
Tuesday,10056.85,10097.55,10028.05,188248293,9.89E+10,10093.05
Wednesday,10099.25,10131.95,10063.15,221608053,1.07E+11,10079.3
Thursday,10107.4,10126.5,10070.35,232637517,1.10E+11,10086.6
Friday,10062.35,10115.15,10043.65,274799134,1.37E+11,10085.4
Monday,10133.1,10171.7,10131.3,160852680,8.11E+10,10153.1
Tuesday,10175.6,10178.95,10129.95,193345992,8.80E+10,10147.55
Wednesday,10160.95,10171.05,10134.2,205605243,1.01E+11,10141.15
Thursday,10139.6,10158.9,10058.6,197710666,1.11E+11,10121.9
Friday,10094.35,10095.05,9952.8,233621596,1.19E+11,9964.4
Monday,9960.1,9960.5,9816.05,228206970,1.13E+11,9872.6
Tuesday,9875.25,9891.35,9813,196792799,9.75E+10,9871.5
Wednesday,9920.6,9921.05,9714.4,206305991,1.01E+11,9735.75
Thursday,9736.4,9789.2,9687.55,396874518,1.90E+11,9768.95
Friday,9814.3,9854,9775.35,202350211,1.11E+11,9788.6
Tuesday,9893.3,9895.4,9831.05,167833406,9.70E+10,9859.5
Wednesday,9884.35,9938.3,9850.65,160993982,8.79E+10,9914.9
Thursday,9927,9945.95,9881.85,152362417,7.82E+10,9888.7
Friday,9908.15,9989.35,9906.6,201858899,9.99E+10,9979.7
Monday,9988.2,10015.75,9959.45,148395842,7.43E+10,9988.75
Tuesday,10013.7,10034,10002.3,153246570,8.06E+10,10016.95
Wednesday,10042.6,10067.25,9955.8,195593061,1.02E+11,9984.8
Thursday,10011.2,10104.45,9977.1,207106672,1.06E+11,10096.4
Friday,10123.7,10191.9,10120.1,237230047,1.24E+11,10167.45
Monday,10207.4,10242.95,10175.1,209327364,1.18E+11,10230.85
Tuesday,10227.65,10251.85,10212.6,201782377,1.04E+11,10234.45
Wednesday,10209.4,10236.45,10175.75,262111790,1.32E+11,10210.85
Thursday,10210.35,10211.95,10123.35,31086379,1.69E+10,10146.55
Monday,10176.65,10224.15,10124.5,224799211,1.21E+11,10184.85
Tuesday,10218.55,10237.75,10182.4,223914325,1.15E+11,10207.7
Wednesday,10321.15,10340.55,10240.9,612620774,2.59E+11,10295.35
Thursday,10291.8,10355.65,10271.85,443036008,2.31E+11,10343.8
Friday,10362.3,10366.15,10311.3,322411410,1.51E+11,10323.05
Monday,10353.85,10384.5,10344.3,244193178,1.26E+11,10363.65
Tuesday,10364.9,10367.7,10323.95,239809700,1.28E+11,10335.3
Wednesday,10390.35,10451.65,10383.05,268270466,1.42E+11,10440.5
Thursday,10440.5,10453,10412.55,207735021,1.08E+11,10423.8
Friday,10461.55,10461.7,10403.6,206101238,1.01E+11,10452.5
Monday,10431.75,10490.45,10413.75,199559409,1.02E+11,10451.8
Tuesday,10477.15,10485.75,10340.8,295830692,1.62E+11,10350.15
Wednesday,10361.95,10384.25,10285.5,282950322,1.48E+11,10303.15
Thursday,10358.65,10368.45,10266.95,247606613,1.27E+11,10308.95
Friday,10304.35,10344.95,10254.1,287962940,1.47E+11,10321.75
Monday,10322,10334.15,10216.25,216799588,1.18E+11,10224.95
Tuesday,10223.4,10248,10175.55,314413476,1.54E+11,10186.6
Wednesday,10171.95,10175.45,10094,213836202,1.16E+11,10118.05
Thursday,10152.9,10232.25,10139.2,188180035,1.00E+11,10214.75
Friday,10324.55,10343.6,10268.05,209592893,1.10E+11,10283.6
Monday,10287.2,10309.85,10261.5,151751415,8.50E+10,10298.75
Tuesday,10329.25,10358.7,10315.05,191859084,1.04E+11,10326.9
Wednesday,10350.8,10368.7,10309.55,162504058,9.14E+10,10342.3
Thursday,10358.45,10374.3,10307.3,157651842,8.79E+10,10348.75
Friday,10366.8,10404.5,10362.25,133177324,8.20E+10,10389.7
Monday,10361.05,10407.15,10340.2,146276512,7.55E+10,10399.55
Tuesday,10387.9,10409.55,10355.2,202050866,9.98E+10,10370.25
Wednesday,10376.65,10392.95,10345.9,157192930,8.85E+10,10361.3
Thursday,10332.7,10332.7,10211.25,353105240,1.90E+11,10226.55
Friday,10263.7,10272.7,10108.55,147765528,8.52E+10,10121.8
Monday,10175.05,10179.2,10095.7,153240126,8.46E+10,10127.75
Tuesday,10118.25,10147.95,10069.1,160253042,8.75E+10,10118.25
Wednesday,10088.8,10104.2,10033.35,171208366,9.60E+10,10044.1
Thursday,10063.45,10182.65,10061.9,171339022,9.91E+10,10166.7
Friday,10198.45,10270.85,10195.25,206234019,1.15E+11,10265.65
Monday,10310.5,10329.2,10282.05,152034656,8.45E+10,10322.25
Tuesday,10324.9,10326.1,10230.2,180546894,1.04E+11,10240.15
Wednesday,10236.6,10296.55,10169.85,187191964,1.01E+11,10192.95
Thursday,10229.3,10276.1,10141.55,159103960,9.55E+10,10252.1
Friday,10345.65,10373.1,10319.65,262974703,1.51E+11,10333.25
Monday,10263.1,10443.55,10074.8,237506982,1.29E+11,10388.75
Tuesday,10414.8,10472.2,10406,174340665,1.10E+11,10463.2
Wednesday,10494.4,10494.45,10437.15,180597460,1.13E+11,10444.2
Thursday,10473.95,10473.95,10426.9,156646972,9.41E+10,10440.3
Friday,10457.3,10501.1,10448.25,143119167,8.76E+10,10493
Tuesday,10512.3,10545.45,10477.95,160417384,9.04E+10,10531.5
Wednesday,10531.05,10552.4,10469.25,170307122,9.08E+10,10490.75
Thursday,10498.2,10534.55,10460.45,281309989,1.46E+11,10477.9
Friday,10492.35,10538.7,10488.65,156736221,8.94E+10,10530.7
Monday,10531.7,10537.85,10423.1,134532090,7.55E+10,10435.55
Tuesday,10477.55,10495.2,10404.65,158092430,8.67E+10,10442.2
Wednesday,10482.65,10503.6,10429.55,172516859,9.54E+10,10443.2
Thursday,10469.4,10513,10441.45,180257392,9.56E+10,10504.8
Friday,10534.25,10566.1,10520.1,186469717,1.03E+11,10558.85
Monday,10591.7,10631.2,10588.55,174181231,9.91E+10,10623.6
Tuesday,10645.1,10659.15,10603.6,211291563,1.07E+11,10637
Wednesday,10652.05,10655.5,10592.7,181900014,9.72E+10,10632.2
Thursday,10637.05,10664.6,10612.35,158630055,9.64E+10,10651.2
Friday,10682.55,10690.4,10597.1,180592153,1.10E+11,10681.25
Monday,10718.5,10782.65,10713.8,181262074,1.13E+11,10741.55
Tuesday,10761.5,10762.35,10687.85,217468081,1.27E+11,10700.45
Wednesday,10702.45,10803,10666.75,260488465,1.43E+11,10788.55
Thursday,10873.4,10887.5,10782.4,321609375,1.79E+11,10817
Friday,10829.2,10906.85,10793.9,214011963,1.18E+11,10894.7
Monday,10883.2,10975.1,10881.4,238815813,1.45E+11,10966.2
Tuesday,10997.4,11092.9,10994.55,293445774,1.64E+11,11083.7
Wednesday,11069.35,11110.1,11046.15,292197072,1.69E+11,11086
Thursday,11095.6,11095.6,11009.2,340469462,1.99E+11,11069.65
Monday,11079.35,11171.55,11075.95,249220726,1.61E+11,11130.4
Tuesday,11120.85,11121.1,11033.9,234969503,1.32E+11,11049.65
Wednesday,11018.8,11058.5,10979.3,253462573,1.45E+11,11027.7
Thursday,11044.55,11117.35,10878.8,315743486,1.77E+11,11016.9
Friday,10938.2,10954.95,10736.1,291431992,1.65E+11,10760.6
Monday,10604.3,10702.75,10586.8,247479157,1.40E+11,10666.55
Tuesday,10295.15,10594.15,10276.3,274656443,1.56E+11,10498.25
Wednesday,10607.2,10614,10446.4,258095424,1.40E+11,10476.7
Thursday,10518.5,10637.8,10479.55,239407938,1.26E+11,10576.85
Friday,10416.5,10480.2,10398.2,197502912,1.06E+11,10454.95
Monday,10518.2,10555.5,10485.4,224114801,1.11E+11,10539.75
Wednesday,10585.75,10590.55,10456.65,236329440,1.22E+11,10500.9
Thursday,10537.9,10618.1,10511.05,217090245,1.10E+11,10545.5
Friday,10596.2,10612.9,10434.05,190043189,1.00E+11,10452.3
Monday,10488.9,10489.35,10302.75,193087737,9.87E+10,10378.4
Tuesday,10391,10429.35,10347.65,193464871,9.62E+10,10360.4
Wednesday,10426,10426.1,10349.6,241331542,1.30E+11,10397.45
Thursday,10354.35,10397.55,10340.65,323259078,1.77E+11,10382.7
Friday,10408.1,10499.1,10396.65,217134363,1.27E+11,10491.05
Monday,10526.55,10592.95,10520.2,177238616,1.03E+11,10582.6
Tuesday,10615.2,10631.65,10537.25,193250158,1.03E+11,10554.3
Wednesday,10488.95,10535.5,10461.55,294794221,1.63E+11,10492.85
Thursday,10479.95,10525.5,10447.15,181378504,1.02E+11,10458.35
Monday,10428.3,10428.7,10323.9,199975720,1.07E+11,10358.85
Tuesday,10420.5,10441.35,10215.9,229782297,1.21E+11,10249.25
Wednesday,10232.95,10243.35,10141.55,257200599,1.21E+11,10154.2
Thursday,10216.25,10270.35,10146.4,233377712,1.15E+11,10242.65
Friday,10271.3,10296.7,10211.9,192333334,9.87E+10,10226.85
Monday,10301.6,10433.65,10295.45,223135459,1.10E+11,10421.4
Tuesday,10389.5,10478.6,10377.85,274852794,2.40E+11,10426.85
Wednesday,10393.05,10420.35,10336.3,186991169,9.56E+10,10410.9
Thursday,10405.45,10420,10346.2,179308593,8.59E+10,10360.15
Friday,10345.15,10346.3,10180.25,338702439,1.88E+11,10195.15
Monday,10215.35,10224.55,10075.3,216670033,1.11E+11,10094.25
Tuesday,10051.55,10155.65,10049.1,209327593,1.09E+11,10124.35
Wednesday,10181.95,10227.3,10132.95,211060429,1.13E+11,10155.25
Thursday,10167.5,10207.85,10105.4,237632983,1.16E+11,10114.75
Friday,9968.8,10027.7,9951.9,294515154,1.44E+11,9998.05
Monday,9989.15,10143.5,9958.55,270665332,1.27E+11,10130.65
Tuesday,10188,10207.9,10139.65,232713976,1.12E+11,10184.15
Wednesday,10143.6,10158.35,10096.9,354977198,1.88E+11,10113.7
Monday,10151.65,10220.1,10127.75,223135459,1.10E+11,10211.8
Tuesday,10186.85,10255.35,10171.05,211652029,1.02E+11,10245
Wednesday,10274.6,10279.85,10111.3,238182921,1.19E+11,10128.4
Thursday,10228.45,10331.8,10227.45,244116235,1.17E+11,10325.15
Friday,10322.75,10350.45,10290.85,206355691,1.01E+11,10331.6
Monday,10333.7,10397.7,10328.5,228512954,1.07E+11,10379.35
Tuesday,10412.9,10424.85,10381.5,259523888,1.19E+11,10402.25
Wednesday,10428.15,10428.15,10355.6,258077363,1.18E+11,10417.15
Thursday,10410.65,10469.9,10395.25,246027888,1.22E+11,10458.65
Friday,10495.3,10519.9,10451.45,219724716,1.24E+11,10480.6
Monday,10398.3,10540.15,10396.35,200950876,1.12E+11,10528.35
Tuesday,10557.3,10560.45,10495.65,212449535,1.05E+11,10548.7
Wednesday,10578.9,10594.2,10509.7,211823044,9.89E+10,10526.2
Thursday,10563.65,10572.2,10546.2,270740891,1.26E+11,10565.3
Friday,10560.35,10582.35,10527.45,252227268,1.54E+11,10564.05
Monday,10592.8,10638.35,10514.95,200203196,1.36E+11,10584.7
Tuesday,10578.1,10636.8,10569,225972673,1.23E+11,10614.35
Wednesday,10612.4,10612.6,10536.45,195129613,1.11E+11,10570.55
Thursday,10586.5,10628.4,10559.65,345536167,1.92E+11,10617.8
Friday,10651.65,10719.8,10647.55,306671172,1.69E+11,10692.3
Monday,10705.75,10759,10704.6,179163468,1.04E+11,10739.35
Wednesday,10783.85,10784.65,10689.8,236757172,1.48E+11,10718.05
Thursday,10720.15,10720.6,10647.45,190869804,1.10E+11,10679.65
Friday,10700.45,10700.45,10601.6,192296041,9.72E+10,10618.25
Monday,10653.15,10725.65,10635.65,173620240,9.24E+10,10715.5
Tuesday,10757.9,10758.55,10689.4,278118616,1.28E+11,10717.8
Wednesday,10693.35,10766.25,10689.85,222115640,1.04E+11,10741.7
Thursday,10779.65,10785.55,10705,197988475,1.05E+11,10716.55
Friday,10741.95,10812.05,10724.45,209392114,1.04E+11,10806.5
Monday,10815.15,10834.85,10774.75,176697512,9.08E+10,10806.6
Tuesday,10812.6,10929.2,10781.4,262202312,1.36E+11,10801.85
Wednesday,10751.95,10790.45,10699.7,238221884,1.14E+11,10741.1
Thursday,10775.6,10777.25,10664.5,220738923,1.25E+11,10682.7
Friday,10671.85,10674.95,10589.1,229908939,1.39E+11,10596.4
Monday,10616.7,10621.7,10505.8,197294184,1.13E+11,10516.7
Tuesday,10518.45,10558.6,10490.55,249236637,1.20E+11,10536.7
Wednesday,10521.1,10533.55,10417.8,299919120,1.35E+11,10430.35
Thursday,10464.85,10535.15,10419.8,306792497,1.29E+11,10513.85
Friday,10533.05,10628.05,10524,268914888,1.24E+11,10605.15
Monday,10648.35,10709.8,10640.55,239786001,1.18E+11,10688.65
Tuesday,10689.4,10717.25,10616.1,232761575,1.18E+11,10633.3
Wednesday,10579,10648.7,10558.45,246124259,1.22E+11,10614.35
Thursday,10670.1,10763.8,10620.4,629198569,2.95E+11,10736.15
Friday,10738.45,10764.75,10681.5,227355567,1.30E+11,10696.2
Monday,10765.95,10770.3,10618.35,210148313,1.41E+11,10628.5
Tuesday,10630.7,10633.15,10550.9,172898027,1.00E+11,10593.15
Wednesday,10603.45,10698.35,10587.5,195761429,9.92E+10,10684.65
Thursday,10722.6,10818,10722.6,227663151,1.13E+11,10768.35
Friday,10736.4,10779.45,10709.05,215942528,1.24E+11,10767.65
Monday,10781.85,10850.55,10777.05,217849903,1.14E+11,10786.95
Tuesday,10816.15,10856.55,10789.4,204419184,1.20E+11,10842.85
Wednesday,10887.5,10893.25,10842.65,220003032,1.30E+11,10856.7
Thursday,10832.9,10833.7,10773.55,190031664,1.17E+11,10808.05
Friday,10808.65,10834,10755.4,314764425,1.93E+11,10817.7
Monday,10830.2,10830.2,10787.35,202727202,1.12E+11,10799.85
Tuesday,10789.45,10789.45,10701.2,231382790,1.23E+11,10710.45
Wednesday,10734.65,10781.8,10724.05,199467082,1.09E+11,10772.05
Thursday,10808.45,10809.6,10725.9,230507383,1.22E+11,10741.1
Friday,10742.7,10837,10710.45,236898415,1.35E+11,10821.85
Monday,10822.9,10831.05,10753.05,236693278,1.20E+11,10762.45
Tuesday,10742.7,10805.25,10732.55,226846382,1.21E+11,10769.15
Wednesday,10785.5,10785.5,10652.4,253620792,1.38E+11,10671.4
Thursday,10660.8,10674.2,10557.7,363157327,2.02E+11,10589.1
Friday,10612.85,10723.05,10612.35,250327878,1.44E+11,10714.3
Monday,10732.35,10736.15,10604.65,304536687,1.36E+11,10657.3
Tuesday,10668.6,10713.3,10630.25,208371545,1.09E+11,10699.9
Wednesday,10715,10777.15,10677.75,179268271,1.04E+11,10769.9
Thursday,10786.05,10786.05,10726.25,227267176,1.37E+11,10749.75
Friday,10744.15,10816.35,10735.05,256547706,1.40E+11,10772.65
Monday,10838.3,10860.35,10807.15,189331016,1.08E+11,10852.9
Tuesday,10902.75,10956.9,10876.65,203061980,1.28E+11,10947.25
Wednesday,10956.4,10976.65,10923,229211999,1.59E+11,10948.3
Thursday,11006.95,11078.3,10999.65,256034815,1.58E+11,11023.2
Friday,11056.9,11071.35,10999.75,241670818,1.47E+11,11018.9
Monday,11018.95,11019.5,10926.25,216971413,1.37E+11,10936.85
Tuesday,10939.65,11018.5,10925.6,217107580,1.26E+11,11008.05
Wednesday,11060.2,11076.2,10956.3,232502459,1.33E+11,10980.45
Thursday,10999.5,11006.5,10935.45,222056399,1.22E+11,10957.1
Friday,10963.5,11030.25,10946.2,193144113,1.41E+11,11010.2
Monday,11019.85,11093.4,11010.95,236153085,1.49E+11,11084.75
Tuesday,11109,11143.4,11092.5,212247395,1.39E+11,11134.3
Wednesday,11148.4,11157.15,11113.25,212333169,1.25E+11,11132
Thursday,11132.95,11185.85,11125.7,376657398,2.16E+11,11167.3
Friday,11232.75,11283.4,11210.25,324343457,1.52E+11,11278.35
Monday,11296.65,11328.1,11261.45,287435926,1.47E+11,11319.55
Tuesday,11311.05,11366,11267.75,264430889,1.53E+11,11356.5
Wednesday,11359.8,11390.55,11313.55,278012697,1.44E+11,11346.2
Thursday,11328.9,11328.9,11234.95,216533127,1.23E+11,11244.7
Friday,11297.8,11368,11294.55,225146360,1.30E+11,11360.8
Monday,11401.5,11427.65,11370.6,210002582,1.13E+11,11387.1
Tuesday,11423.15,11428.95,11359.7,233409612,1.25E+11,11389.45
Wednesday,11412.5,11459.95,11379.3,217047641,1.24E+11,11450
Thursday,11493.25,11495.2,11454.1,311521403,1.58E+11,11470.7
Friday,11474.95,11478.75,11419.65,336424182,1.57E+11,11429.5
Monday,11369.6,11406.3,11340.3,254466760,1.29E+11,11355.75
Tuesday,11381.7,11452.45,11370.8,239841680,1.39E+11,11435.1
Thursday,11397.15,11449.85,11366.25,299610298,1.71E+11,11385.05
Friday,11437.15,11486.45,11431.8,241985503,1.33E+11,11470.75
Monday,11502.1,11565.3,11499.65,239843358,1.41E+11,11551.75
Tuesday,11576.2,11581.75,11539.6,231063669,1.35E+11,11570.9
Thursday,11620.7,11620.7,11546.7,256163842,1.61E+11,11582.75
Friday,11566.6,11604.6,11532,225604574,1.30E+11,11557.1
Monday,11605.85,11700.95,11595.6,205689327,1.17E+11,11691.95
Tuesday,11731.95,11760.2,11710.5,249420312,1.39E+11,11738.5
Wednesday,11744.95,11753.2,11678.85,259351550,1.43E+11,11691.9
Thursday,11694.75,11698.8,11639.7,323450305,1.83E+11,11676.8
Friday,11675.85,11727.65,11640.1,357230312,2.08E+11,11680.5
Monday,11751.8,11751.8,11567.4,241726864,1.61E+11,11582.35
Tuesday,11598.75,11602.55,11496.85,262701030,1.63E+11,11520.3
Wednesday,11514.85,11542.65,11393.85,253689858,1.51E+11,11476.95
Thursday,11514.15,11562.25,11436.05,255558129,1.52E+11,11536.9
Friday,11558.25,11603,11484.4,305029077,1.64E+11,11589.1
Monday,11570.25,11573,11427.3,295597988,1.65E+11,11438.1
Tuesday,11476.85,11479.4,11274,318093125,1.87E+11,11287.5
Wednesday,11340.1,11380.75,11250.2,276509748,1.56E+11,11369.9
Friday,11443.5,11523.25,11430.55,285218296,1.64E+11,11515.2
Monday,11464.95,11464.95,11366.9,207620518,1.13E+11,11377.75
Tuesday,11381.55,11411.45,11268.95,248298794,1.38E+11,11278.9
Wednesday,11326.65,11332.05,11210.9,258424384,1.51E+11,11234.35
Friday,11271.3,11346.8,10866.45,741153209,3.51E+11,11143.1
Monday,11164.4,11170.15,10943.6,398815949,2.30E+11,10967.4
Tuesday,10969.95,11080.6,10882.85,417548830,2.29E+11,11067.45
Wednesday,11145.55,11145.55,10993.05,351041146,1.78E+11,11053.8
Thursday,11079.8,11089.45,10953.35,418210067,2.26E+11,10977.55
Friday,11008.1,11034.1,10850.3,492894147,2.32E+11,10930.45
Monday,10930.9,11035.65,10821.55,398987274,2.04E+11,11008.3
Wednesday,10982.7,10989.05,10843.75,398756507,2.12E+11,10858.25
Thursday,10754.7,10754.7,10547.25,438202008,2.37E+11,10599.25
Friday,10514.1,10540.65,10261.9,625153832,2.53E+11,10316.45
Monday,10310.15,10398.35,10198.4,470279031,2.21E+11,10348.05
Tuesday,10390.3,10397.6,10279.35,443795275,1.83E+11,10301.05
Wednesday,10331.85,10482.35,10318.25,373844130,1.96E+11,10460.1
Thursday,10169.8,10335.95,10138.6,498509417,2.19E+11,10234.65
Friday,10331.55,10492.45,10322.15,354056762,1.86E+11,10472.5
Monday,10524.2,10526.3,10410.15,267517728,1.44E+11,10512.5
Tuesday,10550.15,10604.9,10525.3,273444095,1.55E+11,10584.75
Wednesday,10688.7,10710.15,10436.45,293586908,1.72E+11,10453.05
Friday,10339.7,10380.1,10249.6,368552204,2.05E+11,10303.55
Monday,10405.85,10408.55,10224,306472776,1.72E+11,10245.25
Tuesday,10152.6,10222.1,10102.35,312042090,1.81E+11,10146.8
Wednesday,10278.15,10290.65,10126.7,362272428,1.94E+11,10224.75
Thursday,10135.05,10166.6,10079.3,522421914,2.35E+11,10124.9
Friday,10122.35,10128.85,10004.55,375563273,1.61E+11,10030
Monday,10078.1,10275.3,10020.35,375749433,1.75E+11,10250.85
Tuesday,10239.4,10285.1,10175.35,298753965,1.48E+11,10198.4
Wednesday,10209.55,10396,10105.1,386618948,2.15E+11,10386.6
Thursday,10441.7,10441.9,10341.9,359340403,1.81E+11,10380.45
Friday,10462.3,10606.95,10457.7,434175607,2.18E+11,10553
Monday,10558.75,10558.8,10477,311176379,1.48E+11,10524
Tuesday,10552,10600.25,10491.45,309878810,1.40E+11,10530
Wednesday,10614.45,10616.45,10582.3,32194181,1.53E+10,10598.4
Friday,10614.7,10619.55,10544.85,305817331,1.53E+11,10585.2
Monday,10607.8,10645.5,10464.05,267710127,1.34E+11,10482.2
Tuesday,10451.9,10596.25,10440.55,262541595,1.31E+11,10582.5
Wednesday,10634.9,10651.6,10532.7,396373781,1.94E+11,10576.3
Thursday,10580.6,10646.5,10557.5,306011926,1.49E+11,10616.7
